Year,Make,Model,Vehicle Class,Engine Size (L),Cylinders,Transmission,Fuel Type,Fuel Consumption (City) (L/100 km),Fuel Consumption (Hwy) (L/100 km),Fuel Consumption (Comb) (L/100 km),Fuel Consumption (Comb) (mpg),CO2 Emissions (g/km),CO2 Rating,Smog Rating
2019,GMC,Terrain,SUV: Small,1.6,4,A6,D,8.5,6.0,7.4,38.0,199.0,6.0,3.0
2019,Honda,Insight EX,Mid-size,1.5,4,AV,X,4.6,5.3,4.9,58.0,114.0,10.0,7.0
2019,Chevrolet,Corvette,Two-seater,6.2,8,M7,Z,14.6,9.3,12.2,23.0,286.0,3.0,1.0
2019,Jaguar,F-TYPE Convertible R-Dynamic AWD,Two-seater,3,6,AS8,Z,13.0,9.2,11.3,25.0,265.0,4.0,7.0
2019,Chevrolet,Impala,Full-size,2.5,4,AS6,X,10.8,8.0,9.6,29.0,225.0,5.0,3.0
2019,Ram,1500 Classic,Pickup truck: Standard,5.7,8,A6,X,17.0,12.0,14.8,19.0,346.0,2.0,3.0
2019,Volkswagen,Jetta GLI,Compact,2,4,AM7,X,9.3,7.2,8.4,34.0,196.0,6.0,7.0
2019,Maserati,GranTurismo Convertible,Subcompact,4.7,8,AS6,Z,17.8,11.6,15.0,19.0,354.0,2.0,1.0
2019,Lamborghini,Huracan Spyder AWD,Two-seater,5.2,10,AM7,Z,17.9,13.0,15.7,18.0,370.0,2.0,1.0
2019,Mercedes-Benz,AMG C 63 S Cabriolet,Subcompact,4,8,A9,Z,13.9,9.7,12.0,24.0,282.0,4.0,5.0
2019,Toyota,Tundra 4WD,Pickup truck: Standard,4.6,8,AS6,X,16.8,13.1,14.9,19.0,354.0,2.0,3.0
2019,Rolls-Royce,Wraith,Mid-size,6.6,12,AS8,Z,19.6,12.9,16.6,17.0,388.0,1.0,3.0
2019,Ford,Fusion,Mid-size,1.5,4,AS6,X,10.0,7.0,8.7,32.0,204.0,6.0,7.0
2019,Volkswagen,Arteon 4MOTION,Full-size,2,4,AS8,Z,12.0,8.6,10.4,27.0,244.0,5.0,3.0
2019,Nissan,Qashqai,Station wagon: Small,2,4,AV7,X,8.6,7.2,8.0,35.0,188.0,6.0,5.0
2019,Aston Martin,Vantage V8,Two-seater,4,8,A8,Z,12.7,9.4,11.2,25.0,264.0,4.0,3.0
2019,Jaguar,F-PACE 25t,SUV: Small,2,4,AS8,Z,10.7,8.8,9.9,29.0,227.0,5.0,7.0
2019,Chevrolet,Silverado 4WD FFV,Pickup truck: Standard,5.3,8,A6,X,16.1,12.5,14.4,20.0,339.0,2.0,3.0
2019,Ram,1500 4X4 eTorque,Pickup truck: Standard,3.6,6,A8,X,12.2,9.7,11.1,25.0,260.0,4.0,5.0
2019,Kia,Sportage AWD,SUV: Small,2,4,AS6,X,11.9,10.2,11.1,25.0,263.0,4.0,3.0
2019,Jeep,Compass,SUV: Small,2.4,4,M6,X,10.4,7.3,9.0,31.0,211.0,5.0,3.0
2019,Ford,Transit Connect Van,Special purpose vehicle,2.5,4,AS6,X,12.0,8.8,10.6,27.0,247.0,4.0,5.0
2019,Nissan,Rogue AWD,SUV: Small,2.5,4,AV,X,9.6,7.5,8.7,32.0,204.0,6.0,7.0
2019,Jeep,Cherokee,SUV: Small,2,4,A9,X,10.4,7.6,9.1,31.0,214.0,5.0,5.0
2019,Hyundai,Santa Fe XL,SUV: Small,3.3,6,AS6,X,13.2,9.4,11.5,25.0,268.0,4.0,3.0
2019,Porsche,Cayenne,SUV: Standard,3,6,AS8,Z,12.5,10.0,11.4,25.0,265.0,4.0,5.0
2019,Ram,1500 Classic FFV,Pickup truck: Standard,3.6,6,A8,E,19.7,13.8,17.0,17.0,283.0,4.0,3.0
2019,Volvo,V60 T5,Station wagon: Small,2,4,AS8,Z,9.9,6.6,8.4,34.0,197.0,6.0,5.0
2019,Porsche,Panamera GTS,Full-size,4,8,AM8,Z,14.5,10.2,12.6,22.0,295.0,3.0,3.0
2019,Subaru,BRZ,Minicompact,2,4,AS6,Z,9.7,7.2,8.6,33.0,200.0,6.0,1.0
2019,Ford,F-150 FFV,Pickup truck: Standard,3.3,6,AS6,E,16.7,12.6,14.9,19.0,247.0,4.0,5.0
2019,Chevrolet,Camaro SS,Subcompact,6.2,8,M6,Z,14.9,9.9,12.6,22.0,297.0,3.0,1.0
2019,Chevrolet,Silverado LD,Pickup truck: Standard,5.3,8,A6,X,15.6,10.9,13.5,21.0,317.0,3.0,3.0
2019,Kia,Optima,Full-size,2.4,4,AS6,X,9.5,7.1,8.4,34.0,199.0,6.0,5.0
2019,BMW,440i xDrive Coupe,Compact,3,6,AS8,Z,11.4,7.6,9.7,29.0,228.0,5.0,3.0
2019,Kia,Sorento AWD,SUV: Small,3.3,6,AS8,X,12.5,9.7,11.2,25.0,265.0,4.0,5.0
2019,Cadillac,CT6 AWD,Full-size,3,6,AS10,Z,13.1,9.1,11.3,25.0,267.0,4.0,3.0
2019,Mercedes-Benz,AMG GLC 43 4MATIC Coupe,SUV: Small,3,6,A9,Z,12.6,9.7,11.3,25.0,265.0,4.0,5.0
2019,Porsche,911 Carrera Cabriolet,Minicompact,3,6,M7,Z,12.0,8.2,10.3,27.0,241.0,5.0,1.0
2019,Cadillac,XT5,SUV: Small,3.6,6,AS8,X,12.1,8.9,10.6,27.0,250.0,4.0,6.0
2019,Ford,Escape FFV,SUV: Small,2.5,4,AS6,E,15.0,10.8,13.1,22.0,218.0,5.0,3.0
2019,Dodge,Journey,SUV: Small,2.4,4,A4,X,12.7,9.2,11.1,25.0,261.0,4.0,3.0
2019,Audi,Q7,SUV: Standard,2,4,AS8,Z,12.2,9.5,11.0,26.0,258.0,4.0,3.0
2019,GMC,Yukon XL 4WD FFV,SUV: Standard,5.3,8,A6,E,22.2,15.2,19.0,15.0,317.0,3.0,3.0
2019,BMW,M240i Coupe M Performance,Subcompact,3,6,AS8,Z,11.2,7.8,9.7,29.0,227.0,5.0,3.0
2019,Ford,F-150 FFV,Pickup truck: Standard,5,8,AS10,E,20.3,14.0,17.4,16.0,290.0,3.0,3.0
2019,Jaguar,F-TYPE Coupe,Two-seater,3,6,AS8,Z,11.9,8.5,10.4,27.0,242.0,5.0,7.0
2019,Mercedes-Benz,SL 450,Two-seater,3,6,A9,Z,11.8,8.5,10.3,27.0,241.0,5.0,3.0
2019,Mercedes-Benz,C 300 4MATIC Cabriolet,Subcompact,2,4,A9,Z,11.3,8.1,9.9,29.0,231.0,5.0,5.0
2019,Honda,CR-V AWD,SUV: Small,1.5,4,AV,X,8.7,7.2,8.0,35.0,188.0,6.0,5.0
2019,Lamborghini,Aventador Roadster,Two-seater,6.5,12,AM7,Z,26.6,15.8,21.7,13.0,493.0,1.0,1.0
2019,Mercedes-Benz,CLS 450 4MATIC,Compact,3,6,A9,Z,11.3,7.9,9.8,29.0,213.0,5.0,5.0
2019,Ford,Transit Connect Wagon LWB,Special purpose vehicle,2,4,AS8,X,9.9,8.2,9.2,31.0,214.0,5.0,6.0
2019,Audi,A5 Cabriolet quattro,Subcompact,2,4,AM7,Z,10.0,7.0,8.7,32.0,204.0,6.0,5.0
2019,Infiniti,QX80 4WD,SUV: Standard,5.6,8,AS7,Z,17.4,12.2,15.1,19.0,354.0,2.0,3.0
2019,Alfa Romeo,4C Coupe,Two-seater,1.8,4,AM6,Z,9.7,6.9,8.4,34.0,197.0,6.0,1.0
2019,BMW,440i Coupe,Compact,3,6,AS8,Z,11.2,7.3,9.4,30.0,227.0,5.0,3.0
2019,Toyota,Yaris (SIL),Compact,1.5,4,M6,X,7.8,6.0,6.8,42.0,164.0,8.0,3.0
2019,Porsche,911 Turbo Cabriolet,Minicompact,3.8,6,AM7,Z,12.7,9.9,11.4,25.0,267.0,4.0,1.0
2019,Mercedes-Benz,E 450 4MATIC Cabriolet,Subcompact,3,6,A9,Z,12.7,10.1,11.6,24.0,271.0,4.0,5.0
2019,GMC,Sierra 4WD AT4,Pickup truck: Standard,5.3,8,A8,X,15.3,11.8,13.7,21.0,320.0,3.0,5.0
2019,Ford,F-150 FFV,Pickup truck: Standard,3.3,6,AS6,X,12.2,9.3,10.9,26.0,256.0,4.0,5.0
2019,Dodge,Journey FFV,SUV: Small,3.6,6,A6,X,14.2,9.5,12.1,23.0,284.0,4.0,3.0
2019,BMW,M240i Coupe,Subcompact,3,6,M6,Z,12.8,8.8,11.0,26.0,256.0,4.0,3.0
2019,Ram,1500 eTorque,Pickup truck: Standard,3.6,6,A8,X,11.9,9.4,10.8,26.0,253.0,4.0,5.0
2019,Toyota,Tacoma 4WD,Pickup truck: Small,2.7,4,AS6,X,12.7,10.6,11.7,24.0,274.0,4.0,5.0
2019,Jaguar,XE 35t AWD,Compact,3,6,AS8,Z,11.8,8.2,10.2,28.0,238.0,5.0,7.0
2019,Toyota,Camry Hybrid XLE/SE,Mid-size,2.5,4,AV6,X,5.3,5.0,5.1,55.0,121.0,10.0,7.0
2019,Ford,Edge AWD,SUV: Small,2.7,6,AS8,X,12.6,9.2,11.0,26.0,259.0,4.0,5.0
2019,GMC,Yukon 4WD FFV,SUV: Standard,5.3,8,A6,E,21.7,14.3,18.4,15.0,305.0,3.0,3.0
2019,Porsche,911 Carrera 4S Cabriolet,Minicompact,3,6,AM7,Z,11.0,8.5,9.9,29.0,231.0,5.0,1.0
2019,FIAT,500X AWD,SUV: Small,1.3,4,A9,X,10.0,7.9,9.1,31.0,213.0,5.0,6.0
2019,Porsche,Cayman,Two-seater,2,4,AM7,Z,10.5,8.0,9.4,30.0,219.0,5.0,3.0
2019,Maserati,Quattroporte SQ4,Full-size,3,6,AS8,Z,15.0,10.3,12.8,22.0,301.0,3.0,1.0
2019,BMW,X6 xDrive50i,SUV: Standard,4.4,8,AS8,Z,14.3,10.6,12.6,22.0,294.0,3.0,3.0
2019,BMW,M850i xDrive Coupe,Subcompact,4.4,8,AS8,Z,13.3,9.2,11.5,25.0,269.0,4.0,3.0
2019,Chevrolet,Blazer,SUV: Small,2.5,4,A9,X,10.8,8.8,9.9,29.0,232.0,5.0,5.0
2019,BMW,330i xDrive Gran Turismo,Full-size,2,4,AS8,Z,10.2,7.2,8.8,32.0,207.0,6.0,7.0
2019,Hyundai,IONIQ Blue,Full-size,1.6,4,AM6,X,4.2,4.0,4.1,69.0,96.0,10.0,7.0
2019,Porsche,Cayman GTS,Two-seater,2.5,4,AM7,Z,11.8,9.2,10.6,27.0,249.0,4.0,3.0
2019,Hyundai,Elantra,Mid-size,2,4,M6,X,9.2,6.5,8.0,35.0,188.0,6.0,5.0
2019,Hyundai,Elantra GT,Full-size,2,4,AS6,X,9.4,7.1,8.4,34.0,200.0,6.0,5.0
2019,Mercedes-Benz,AMG CLA 45 4MATIC,Minicompact,2,4,AM7,Z,10.3,7.9,9.2,31.0,217.0,5.0,3.0
2019,BMW,430i xDrive Coupe,Compact,2,4,AS8,Z,10.2,7.2,8.8,32.0,207.0,6.0,7.0
2019,Maserati,Ghibli S,Mid-size,3,6,AS8,Z,14.7,9.9,12.6,22.0,295.0,3.0,1.0
2019,Porsche,911 Targa 4 GTS,Minicompact,3,6,AM7,Z,12.1,9.2,10.8,26.0,251.0,4.0,1.0
2019,Nissan,Sentra (Turbo),Mid-size,1.6,4,AV7,Z,8.9,7.3,8.2,34.0,193.0,6.0,3.0
2019,BMW,M2 Competition,Subcompact,3,6,M6,Z,13.4,9.6,11.7,24.0,273.0,4.0,3.0
2019,Chevrolet,Camaro SS,Subcompact,6.2,8,AS10,Z,14.5,8.8,12.0,24.0,279.0,4.0,1.0
2019,Lincoln,Continental AWD,Full-size,2.7,6,AS6,X,14.0,9.4,12.0,24.0,281.0,4.0,5.0
2019,Audi,S5 Sportback,Mid-size,3,6,AS8,Z,11.3,8.0,9.8,29.0,230.0,5.0,5.0
2019,BMW,440i xDrive Gran Coupe,Compact,3,6,AS8,Z,11.4,7.6,9.7,29.0,228.0,5.0,3.0
2019,Chevrolet,Corvette,Two-seater,6.2,8,AS8,Z,15.6,9.2,12.7,22.0,299.0,3.0,1.0
2019,Ford,Shelby GT350 Mustang,Subcompact,5.2,8,M6,Z,17.2,11.3,14.6,19.0,341.0,2.0,3.0
2019,Chevrolet,Traverse AWD,SUV: Standard,3.6,6,A9,X,13.7,9.5,11.8,24.0,277.0,4.0,6.0
2019,Land Rover,Range Rover Td6 Diesel,SUV: Standard,3,6,AS8,D,10.7,8.3,9.6,29.0,256.0,4.0,1.0
2019,Ford,F-150 FFV 4X4 (LT Tire Pkg),Pickup truck: Standard,3.3,6,AS6,E,17.5,13.7,15.8,18.0,263.0,4.0,5.0
2019,Mercedes-Benz,AMG GLE 43 4MATIC Coupe,SUV: Standard,3,6,A9,Z,14.1,10.9,12.6,22.0,297.0,3.0,3.0
2019,Buick,Enclave,SUV: Standard,3.6,6,A9,X,13.0,9.1,11.2,25.0,263.0,4.0,6.0
2019,Toyota,4Runner 4WD,SUV: Standard,4,6,AS5,X,14.3,11.9,13.2,21.0,308.0,3.0,3.0
2019,Chevrolet,Silverado 4WD FFV,Pickup truck: Standard,5.3,8,A6,E,22.0,16.1,19.3,15.0,322.0,3.0,3.0
2019,Mazda,Mazda3 4-Door (SIL),Compact,2,4,M6,X,8.7,6.4,7.7,37.0,180.0,7.0,7.0
2019,MINI,Cooper Countryman ALL4,Station wagon: Small,1.5,3,AS8,Z,10.3,7.9,9.2,31.0,215.0,5.0,3.0
2019,Subaru,Crosstrek AWD,SUV: Small,2,4,AV7,X,8.8,7.2,8.1,35.0,188.0,6.0,6.0
2019,Mitsubishi,RVR 4WD,SUV: Small,2.4,4,AV6,X,10.3,8.3,9.4,30.0,218.0,5.0,5.0
2019,Ford,F-150 FFV (LT Tire Pkg),Pickup truck: Standard,3.3,6,AS6,X,12.4,9.8,11.2,25.0,263.0,4.0,5.0
2019,Ram,1500 eTorque,Pickup truck: Standard,5.7,8,A8,X,14.1,10.3,12.4,23.0,290.0,3.0,5.0
2019,Mercedes-Benz,B 250,Station wagon: Small,2,4,AM7,Z,9.8,6.8,8.4,34.0,196.0,6.0,5.0
2019,Porsche,911 Carrera 4S,Minicompact,3,6,AM7,Z,11.1,8.5,9.9,29.0,232.0,5.0,1.0
2019,Chrysler,300,Full-size,5.7,8,A8,X,14.7,9.4,12.3,23.0,289.0,3.0,3.0
2019,Porsche,911 Carrera GTS Cabriolet,Minicompact,3,6,AM7,Z,11.8,9.2,10.7,26.0,249.0,4.0,1.0
2019,Toyota,Highlander AWD (Start/Stop System),SUV: Standard,3.5,6,AS8,X,12.0,8.9,10.6,27.0,248.0,4.0,5.0
2019,MINI,Cooper S Clubman ALL4,Mid-size,2,4,M6,Z,11.4,7.7,9.7,29.0,227.0,5.0,7.0
2019,BMW,X2 M35i,SUV: Small,2,4,AS8,Z,10.3,8.0,9.3,30.0,217.0,5.0,3.0
2019,Land Rover,Range Rover Velar P300,SUV: Small,2,4,AS8,Z,11.7,9.2,10.6,27.0,248.0,4.0,7.0
2019,Porsche,Boxster S,Two-seater,2.5,4,AM7,Z,11.1,8.4,9.9,29.0,231.0,5.0,3.0
2019,Toyota,RAV4,SUV: Small,2.5,4,AS8,X,8.8,6.7,7.8,36.0,183.0,7.0,6.0
2019,Cadillac,XT4,SUV: Small,2,4,AS9,Z,9.8,7.8,8.9,32.0,209.0,5.0,6.0
2019,Maserati,Levante,SUV: Standard,3,6,AS8,Z,15.9,11.1,13.7,21.0,324.0,3.0,1.0
2019,Land Rover,Range Rover Sport Td6 Diesel,SUV: Standard,3,6,AS8,D,10.7,8.3,9.6,29.0,256.0,4.0,1.0
2019,Mercedes-Benz,Metris Cargo,Special purpose vehicle,2,4,A7,Z,11.5,9.8,10.7,26.0,251.0,4.0,5.0
2019,Chevrolet,Blazer AWD,SUV: Small,3.6,6,A9,X,12.7,9.5,11.3,25.0,265.0,4.0,6.0
2019,GMC,Canyon,Pickup truck: Small,2.5,4,M6,X,11.9,9.2,10.7,26.0,251.0,4.0,5.0
2019,Cadillac,XTS,Full-size,3.6,6,AS6,X,12.9,8.7,11.0,26.0,259.0,4.0,5.0
2019,GMC,Yukon XL,SUV: Standard,5.3,8,A6,X,15.7,10.5,13.4,21.0,314.0,3.0,3.0
2019,Acura,NSX,Two-seater,3.5,6,AM9,Z,11.1,10.8,11.0,26.0,261.0,4.0,3.0
2019,Ford,F-150 4X4 XL/XLT,Pickup truck: Standard,3,6,AS10,D,11.2,8.3,9.9,29.0,266.0,4.0,1.0
2019,MINI,Cooper Convertible,Minicompact,1.5,3,M6,Z,8.4,6.3,7.5,38.0,175.0,7.0,7.0
2019,Dodge,Journey AWD,SUV: Small,3.6,6,A6,X,14.5,10.0,12.4,23.0,292.0,3.0,3.0
2019,MINI,John Cooper Works Clubman ALL4,Mid-size,2,4,M6,Z,11.4,7.7,9.7,29.0,227.0,5.0,3.0
2019,MINI,Cooper S 5 Door,Subcompact,2,4,AS6,Z,9.3,7.3,8.4,34.0,197.0,6.0,7.0
2019,Jeep,Renegade 4X4 Trailhawk,SUV: Small,1.3,4,A9,X,10.8,8.7,9.9,29.0,230.0,5.0,6.0
2019,Nissan,Rogue,SUV: Small,2.5,4,AV,X,9.1,7.1,8.2,34.0,192.0,6.0,7.0
2019,Chevrolet,Trax,SUV: Small,1.4,4,M6,X,9.4,6.9,8.3,34.0,194.0,6.0,5.0
2019,Mercedes-Benz,GLS 550 4MATIC,SUV: Standard,4.7,8,A9,Z,17.2,12.6,15.1,19.0,355.0,2.0,3.0
2019,Ford,F-150 FFV 4X4 (Payload Pkg),Pickup truck: Standard,5,8,AS10,X,16.8,12.4,14.8,19.0,347.0,2.0,3.0
2019,Audi,Q3 quattro,SUV: Small,2,4,AS8,X,12.3,8.6,10.6,27.0,248.0,4.0,7.0
2019,Nissan,Altima AWD,Mid-size,2.5,4,AV,X,9.1,6.5,7.9,36.0,186.0,7.0,7.0
2019,Buick,LaCrosse AWD,Mid-size,3.6,6,AS9,X,11.7,8.2,10.1,28.0,238.0,5.0,5.0
2019,Honda,CR-V,SUV: Small,1.5,4,AV,X,8.4,7.0,7.8,36.0,181.0,7.0,5.0
2019,Mercedes-Benz,AMG S 63 4MATIC+ Coupe,Compact,4,8,A9,Z,14.0,8.7,11.6,24.0,271.0,4.0,5.0
2019,Jeep,Grand Cherokee 4X4 EcoDiesel,SUV: Standard,3,6,A8,D,11.2,8.5,10.0,28.0,268.0,4.0,1.0
2019,Kia,Soul,Station wagon: Small,1.6,4,AM7,X,9.1,7.7,8.5,33.0,199.0,6.0,3.0
2019,BMW,Alpina B7 xDrive,Full-size,4.4,8,AS8,Z,14.0,9.6,12.0,24.0,282.0,4.0,3.0
2019,Mazda,Mazda6 Turbo,Mid-size,2.5,4,AS6,X,10.0,7.5,8.9,32.0,208.0,6.0,3.0
2019,Porsche,911 Carrera 4S,Minicompact,3,6,M7,Z,12.1,8.4,10.4,27.0,243.0,5.0,1.0
2019,Ram,1500 Classic 4X4 FFV,Pickup truck: Standard,3.6,6,A8,E,20.7,14.7,18.0,16.0,300.0,3.0,3.0
2019,Chevrolet,Impala,Full-size,3.6,6,AS6,X,12.7,8.5,10.8,26.0,254.0,4.0,5.0
2019,Mercedes-Benz,Metris Passenger,Special purpose vehicle,2,4,A7,Z,12.3,10.3,11.4,25.0,268.0,4.0,5.0
2019,Mazda,CX-5 4WD (Cylinder Deactivation),SUV: Small,2.5,4,AS6,X,9.8,7.9,9.0,31.0,209.0,5.0,7.0
2019,Toyota,Tacoma 4WD,Pickup truck: Small,3.5,6,M6,X,13.8,11.4,12.7,22.0,299.0,3.0,5.0
2019,Land Rover,Discovery,SUV: Standard,3,6,AS8,Z,14.8,11.4,13.3,21.0,311.0,3.0,7.0
2019,Hyundai,Tucson AWD,SUV: Small,2.4,4,AS6,X,11.0,9.1,10.1,28.0,240.0,5.0,5.0
2019,Rolls-Royce,Phantom EWB,Full-size,6.7,12,AS8,Z,20.0,11.8,16.3,17.0,382.0,1.0,3.0
2019,Ford,Flex AWD GTDI,SUV: Standard,3.5,6,AS6,X,15.7,11.2,13.7,21.0,322.0,3.0,3.0
2019,Toyota,86,Minicompact,2,4,AS6,Z,9.9,7.3,8.7,32.0,204.0,6.0,1.0
2019,Honda,Fit,Station wagon: Small,1.5,4,M6,X,8.1,6.6,7.4,38.0,174.0,7.0,3.0
